Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
2754804;Harskamp;Harskamp;Hartenkamp,Hartskamp;P;PPL;NL;Netherlands;;03;0228;;;3450;;25;Europe/Amsterdam;2017-10-17;Netherlands;52.13,5.75278
2755009;Haaren;Haaren;Haaren,haren,harn,هارن,ہارین،شمالی برابنٹ,ハーレン;P;PPL;NL;Netherlands;;06;0824;;;3835;;9;Europe/Amsterdam;2021-07-06;Netherlands;51.6025,5.22222
2755052;Grou;Grou;Grou,Grouw;P;PPLA2;NL;Netherlands;;02;0080;;;5535;;2;Europe/Amsterdam;2021-03-13;Netherlands;53.09456,5.83745
2755429;Gorredijk;Gorredijk;De Gordyk,Gordyk,Gorredijk;P;PPL;NL;Netherlands;;02;0086;;;7040;;1;Europe/Amsterdam;2017-10-17;Netherlands;53.00659,6.06402
2755495;Glimmen;Glimmen;;P;PPL;NL;Netherlands;;04;0014;;;1065;;5;Europe/Amsterdam;2019-01-20;Netherlands;53.13917,6.62917
2755535;Giessen;Giessen;Giesen;P;PPL;NL;Netherlands;;06;1959;;;1640;;2;Europe/Amsterdam;2021-08-30;Netherlands;51.79,5.03056
2756248;Einighausen;Einighausen;;P;PPL;NL;Netherlands;;05;1883;;;1340;;55;Europe/Amsterdam;2018-03-28;Netherlands;51.00167,5.82778
2756308;Egchel;Egchel;Echel;P;PPL;NL;Netherlands;;05;1894;;;1115;;34;Europe/Amsterdam;2017-10-17;Netherlands;51.31417,5.97222
2756584;Driemond;Driemond;;P;PPL;NL;Netherlands;;07;0363;;;1500;;1;Europe/Amsterdam;2009-01-15;Netherlands;52.30583,5.01667
2756673;Doorwerth;Doorwerth;;P;PPL;NL;Netherlands;;03;0274;;;4370;;58;Europe/Amsterdam;2017-10-17;Netherlands;51.97917,5.79722
2756771;Doesburg;Doesburg;;P;PPL;NL;Netherlands;;03;0228;;;1050;;12;Europe/Amsterdam;2017-03-24;Netherlands;52.06667,5.61667
2758162;Budschop;Budschop;;P;PPL;NL;Netherlands;;05;0946;;;1550;;34;Europe/Amsterdam;2017-03-24;Netherlands;51.28511,5.75898
2758163;Budel-Schoot;Budel-Schoot;Groot Schoot,Groote Schoot;P;PPL;NL;Netherlands;;06;1706;;;1860;;35;Europe/Amsterdam;2017-10-17;Netherlands;51.2475,5.56528
2758795;Bloemhof;Bloemhof;Bloemhof;P;PPLX;NL;Netherlands;;11;0599;;;13715;;3;Europe/Amsterdam;2017-03-24;Netherlands;51.89723,4.49943
2758825;Bleskensgraaf;Bleskensgraaf;Bleskensgraaf ca;P;PPL;NL;Netherlands;;11;1978;;;2800;;0;Europe/Amsterdam;2019-01-20;Netherlands;51.8725,4.78333
2758895;Burdaard;Burdaard;Birdaard,Burdaard;P;PPL;NL;Netherlands;;02;1970;;;1166;;1;Europe/Amsterdam;2019-01-20;Netherlands;53.29421,5.87897
2759040;Best;Best;Best;P;PPL;NL;Netherlands;;06;0753;;;29074;;17;Europe/Amsterdam;2017-10-17;Netherlands;51.5075,5.39028
2759342;Beekbergen;Beekbergen;;P;PPL;NL;Netherlands;;03;0200;;;2545;;28;Europe/Amsterdam;2017-10-17;Netherlands;52.16,5.96389
2759572;Baambrugge;Baambrugge;;P;PPL;NL;Netherlands;;09;0736;;;1010;;-1;Europe/Amsterdam;2017-10-17;Netherlands;52.24583,4.98889
2759594;Axel;Axel;Aksel;P;PPL;NL;Netherlands;;10;0715;;;8149;;5;Europe/Amsterdam;2017-10-17;Netherlands;51.26667,3.90833
2759729;Annen;Annen;;P;PPL;NL;Netherlands;;01;1680;;;3405;;8;Europe/Amsterdam;2017-10-17;Netherlands;53.0575,6.71944
2759749;Ankeveense Rade;Ankeveense Rade;;P;PPL;NL;Netherlands;;07;1696;;;1110;;0;Europe/Amsterdam;2017-04-08;Netherlands;52.25891,5.1016
2759764;Angerlo;Angerlo;;P;PPL;NL;Netherlands;;03;0299;;;1130;;12;Europe/Amsterdam;2017-10-17;Netherlands;51.99583,6.13472
2759887;Almelo;Almelo;Almelo,Almeloo,QYL,Алмело;P;PPL;NL;Netherlands;;15;0141;;;72725;;15;Europe/Amsterdam;2017-10-17;Netherlands;52.35667,6.6625
2759922;Akkrum;Akkrum;Akkrum,Ankrum,akram,اکرام;P;PPL;NL;Netherlands;;02;0074;;;3440;;0;Europe/Amsterdam;2017-10-17;Netherlands;53.05024,5.83087
2759929;Akert;Akert;;P;PPLX;NL;Netherlands;;06;1771;;;2000;;22;Europe/Amsterdam;2017-03-24;Netherlands;51.41407,5.5596
2760129;Aalst;Aalst;;P;PPLX;NL;Netherlands;;06;0866;;;3480;;20;Europe/Amsterdam;2017-03-24;Netherlands;51.39667,5.47778
6621510;Matenhorst;Matenhorst;;P;PPLX;NL;Netherlands;;03;0200;;;3055;10;13;Europe/Amsterdam;2017-03-24;Netherlands;52.20482,5.99304
6929953;Kelpen-Oler;Kelpen-Oler;;P;PPLS;NL;Netherlands;;05;1640;;;1170;;28;Europe/Amsterdam;2017-10-17;Netherlands;51.21817,5.82602
2744114;Zaanstad;Zaanstad;Zaanstad;P;PPL;NL;Netherlands;;07;0479;;;140085;;2;Europe/Amsterdam;2010-01-30;Netherlands;52.45313,4.81356
2744210;Wolfsbos;Wolfsbos;;P;PPLX;NL;Netherlands;;01;0118;;;4215;;11;Europe/Amsterdam;2017-03-24;Netherlands;52.71734,6.49881
2744608;West-Terschelling;West-Terschelling;West-Skylge,Westerschelling;P;PPL;NL;Netherlands;;02;0093;;;2525;;7;Europe/Amsterdam;2017-10-17;Netherlands;53.35911,5.21482
2744786;Westeinde;Westeinde;;P;PPLX;NL;Netherlands;;02;0080;;;3890;;0;Europe/Amsterdam;2017-03-24;Netherlands;53.20853,5.76812
2745258;Vorden;Vorden;;P;PPL;NL;Netherlands;;03;1876;;;4900;;13;Europe/Amsterdam;2017-10-17;Netherlands;52.105,6.30972
2745800;Varsseveld;Varsseveld;Faassefeld,Varseveld,Varsseveld,wrswld,Варссевелд,ورسولد;P;PPL;NL;Netherlands;;03;1509;;;5450;;19;Europe/Amsterdam;2017-10-17;Netherlands;51.94333,6.45833
2745978;Uitgeest;Uitgeest;Autxeyst,Ehjtgest,Uitgeest,Utgeast,awtkhyst,Эйтгест,Աուտխեյստ,آوتخيست;P;PPL;NL;Netherlands;;07;0450;;;11794;;1;Europe/Amsterdam;2017-10-17;Netherlands;52.52917,4.70972
2746870;Stadbroek;Stadbroek;;P;PPLX;NL;Netherlands;;05;1883;;;2525;;42;Europe/Amsterdam;2017-03-24;Netherlands;51.00187,5.87656
2746964;Spaubeek;Spaubeek;Sjpawbik,Spanbeek,Spaubeek;P;PPL;NL;Netherlands;;05;0888;;;3360;;72;Europe/Amsterdam;2017-10-17;Netherlands;50.94,5.84306
2747227;Sint-Oedenrode;Sint-Oedenrode;Sint-Oedenrode;P;PPL;NL;Netherlands;;06;1948;;;16931;;11;Europe/Amsterdam;2017-10-17;Netherlands;51.5675,5.45972
2747348;Sibbe;Sibbe;;P;PPL;NL;Netherlands;;05;0994;;;1015;;153;Europe/Amsterdam;2017-03-24;Netherlands;50.84417,5.82639
2747364;'s-Gravenzande;'s-Gravenzande;;P;PPL;NL;Netherlands;;11;1783;;;19190;;3;Europe/Amsterdam;2022-05-12;Netherlands;52.00167,4.16528
2747758;Sappemeer;Sappemeer;;P;PPL;NL;Netherlands;;04;1952;;;8298;;2;Europe/Amsterdam;2019-01-20;Netherlands;53.16417,6.79028
2748833;Overloon;Overloon;Loon,Overloon;P;PPL;NL;Netherlands;;06;1982;;;3626;;23;Europe/Amsterdam;2022-09-30;Netherlands;51.57167,5.94722
2749315;Ooyerhoek;Ooyerhoek;;P;PPL;NL;Netherlands;;03;0301;;;2305;;8;Europe/Amsterdam;2017-03-24;Netherlands;52.12838,6.22307
2749423;Oosterpark;Oosterpark;Oosterpark,Oosterparkwijk;P;PPLX;NL;Netherlands;;04;0014;;;10550;;2;Europe/Amsterdam;2012-01-17;Netherlands;53.2237,6.5853
2749569;Ooij;Ooij;Ooi,Ooy;P;PPL;NL;Netherlands;;03;1945;;;2090;;12;Europe/Amsterdam;2017-10-17;Netherlands;51.85465,5.93915
2749669;Aldeboarn;Aldeboarn;Aldeboarn,Oldeboorn;P;PPL;NL;Netherlands;;02;0074;;;1525;;-1;Europe/Amsterdam;2017-10-17;Netherlands;53.05,5.9
2750047;Nijrees;Nijrees;;P;PPLX;NL;Netherlands;;15;0141;;;2235;;12;Europe/Amsterdam;2017-03-24;Netherlands;52.335,6.66389
2750280;Nieuwenhoorn;Nieuwenhoorn;;P;PPL;NL;Netherlands;;11;0530;;;1130;;1;Europe/Amsterdam;2017-03-24;Netherlands;51.85417,4.14306
2750884;Middelharnis;Middelharnis;Menheerse,Middelharnis,Middelkharnis,Midelharnis,mi de er ha ni si,Мидделхарнис,Միդելհարնիս,米德尔哈尼斯;P;PPL;NL;Netherlands;;11;1924;;;17554;;2;Europe/Amsterdam;2017-10-17;Netherlands;51.7575,4.16528
2751593;Limmel;Limmel;Limmel;P;PPLX;NL;Netherlands;;05;0935;;;2370;;47;Europe/Amsterdam;2018-07-04;Netherlands;50.86718,5.70719
2751729;Lemmer;Lemmer;De Lemmer,Lemmer;P;PPL;NL;Netherlands;;02;1940;;;10050;;3;Europe/Amsterdam;2017-10-17;Netherlands;52.84618,5.70912
2752374;Koudekerke;Koudekerke;;P;PPL;NL;Netherlands;;10;0717;;;2880;;2;Europe/Amsterdam;2017-10-17;Netherlands;51.48167,3.55417
2752660;Klein-Zundert;Klein-Zundert;Klein Zundert;P;PPL;NL;Netherlands;;06;0879;;;1320;;10;Europe/Amsterdam;2017-10-17;Netherlands;51.48083,4.65417
2752910;Kerschoten;Kerschoten;;P;PPLX;NL;Netherlands;;03;0200;;;3540;;13;Europe/Amsterdam;2017-03-24;Netherlands;52.23333,5.96667
2754287;Heteren;Heteren;;P;PPL;NL;Netherlands;;03;1734;;;4805;;9;Europe/Amsterdam;2017-10-17;Netherlands;51.95667,5.75556
2754516;Heiloo;Heiloo;Heilo,Heiloo;P;PPLA2;NL;Netherlands;;07;0399;;;23464;;2;Europe/Amsterdam;2022-09-23;Netherlands;52.60252,4.68815
2754652;Heerlen;Heerlen;Coriovalo,Heele,Heerlen,Heële,Kheerlen,Хеерлен;P;PPL;NL;Netherlands;;05;0917;;;93084;;114;Europe/Amsterdam;2019-01-14;Netherlands;50.88365,5.98154
2754975;Haelen;Haelen;Haelen,Hale,Halen;P;PPL;NL;Netherlands;;05;1640;;;9935;;26;Europe/Amsterdam;2017-10-17;Netherlands;51.23583,5.95694
2755003;Haarlem;Haarlem;Chaarlem,Garlem,Haarlem,Haarlemo,Haarlim,Harlem,Harlema,Harlemas,Harlemum,Hārlema,Khaarlem,Kharlem,ha lei mu,haarlemi,haleulleom,harlm,haruremu,Χάαρλεμ,Гарлем,Хаарлем,Харлем,Հարլեմ,הארלם,هارلم,ہارلم,ܗܐܪܠܡ,ჰაარლემი,ハールレム,哈勒姆,하를럼;P;PPLA;NL;Netherlands;;07;0392;;;147590;;10;Europe/Amsterdam;2020-05-14;Netherlands;52.38084,4.63683
2755272;Groesbeek;Groesbeek;Groesbeek;P;PPL;NL;Netherlands;;03;1945;;;18741;;39;Europe/Amsterdam;2017-10-17;Netherlands;51.77667,5.93611
2755616;Geleen;Geleen;Gelaen,Gelen,Gelenas,he lun,khe len,Гелен,เคเลน,赫倫;P;PPL;NL;Netherlands;;05;1883;;;32790;;66;Europe/Amsterdam;2017-10-17;Netherlands;50.97417,5.82917
2755645;Geffen;Geffen;;P;PPL;NL;Netherlands;;06;0828;;;3870;;6;Europe/Amsterdam;2017-10-17;Netherlands;51.74,5.46389
2755729;Garyp;Garyp;Garijp,Garyp;P;PPL;NL;Netherlands;;02;0737;;;1545;;3;Europe/Amsterdam;2017-10-17;Netherlands;53.16667,5.96667
2756438;Echtenerbrug;Echtenerbrug;Echterbrug;P;PPL;NL;Netherlands;;02;1940;;;1200;;0;Europe/Amsterdam;2017-10-17;Netherlands;52.87141,5.82147
2756669;Dordrecht;Dordrecht;Doardt,Dordracum,Dordrech,Dordrecht,Dordrechtas,Dordrehta,Dordrehto,Dordreque,Dordreĥto,Dordt,Dort,Ntorntrecht,dorutorehito,Ντόρντρεχτ,ドルトレヒト;P;PPL;NL;Netherlands;;11;0505;;;119260;;3;Europe/Amsterdam;2020-05-14;Netherlands;51.81,4.67361
2757015;De Uithof;De Uithof;De Uithof,Uithof;P;PPLX;NL;Netherlands;;09;0344;;;2790;;6;Europe/Amsterdam;2017-03-24;Netherlands;52.08526,5.17456
2757224;Den Ham;Den Ham;Ham;P;PPL;NL;Netherlands;;15;1700;;;1830;;8;Europe/Amsterdam;2017-10-17;Netherlands;52.46583,6.49583
2758106;Bunnik;Bunnik;;P;PPL;NL;Netherlands;;09;0312;;;6315;;4;Europe/Amsterdam;2017-10-17;Netherlands;52.06667,5.19861
2758880;Blaarthem;Blaarthem;Blaartem,Blaarthem;P;PPLX;NL;Netherlands;;06;0772;;;2465;;18;Europe/Amsterdam;2017-04-06;Netherlands;51.42501,5.45784
2759070;Berkhout;Berkhout;;P;PPL;NL;Netherlands;;07;1598;;;1905;;-2;Europe/Amsterdam;2017-10-17;Netherlands;52.64083,5.00139
2759103;Burgum;Burgum;Bergum,Burgum;P;PPL;NL;Netherlands;;02;0737;;;9720;;3;Europe/Amsterdam;2017-10-17;Netherlands;53.19243,5.99009
2759288;Beesd;Beesd;Beest;P;PPL;NL;Netherlands;;03;1960;;;2980;;3;Europe/Amsterdam;2019-01-20;Netherlands;51.8875,5.19167
2759529;Babberich;Babberich;;P;PPL;NL;Netherlands;;03;0299;;;1445;;13;Europe/Amsterdam;2017-10-17;Netherlands;51.9075,6.11111
2759828;Amerongen;Amerongen;Ameron'chen,amrangn,Αμερόνχεν,امرانگن;P;PPL;NL;Netherlands;;09;1581;;;5085;;19;Europe/Amsterdam;2017-10-17;Netherlands;52.0025,5.45972
2760063;Abdissenbosch;Abdissenbosch;;P;PPLX;NL;Netherlands;;05;0882;;;1420;;137;Europe/Amsterdam;2017-03-24;Netherlands;50.91667,6.03333
6929984;Villapark;Villapark;;P;PPLX;NL;Netherlands;;06;0772;;;2050;;21;Europe/Amsterdam;2017-03-24;Netherlands;51.44144,5.49385
12207019;Zandweg-Oostwaard;Zandweg-Oostwaard;;P;PPLX;NL;Netherlands;;09;1904;;;3345;;3;Europe/Amsterdam;2021-01-08;Netherlands;52.13638,5.05196
2745449;Vledder;Vledder;;P;PPL;NL;Netherlands;;01;1701;;;1815;;5;Europe/Amsterdam;2017-10-17;Netherlands;52.85583,6.20833
2745874;Valkenburg;Valkenburg;Bad Valkenburg;P;PPL;NL;Netherlands;;05;0994;;;3400;;72;Europe/Amsterdam;2017-10-17;Netherlands;50.86523,5.83205
2746031;'t Zand;'t Zand;Zand;P;PPL;NL;Netherlands;;07;0441;;;2485;;2;Europe/Amsterdam;2017-10-17;Netherlands;52.83667,4.75556
2746062;Twekkelerveld;Twekkelerveld;Twekelerveld,Twekkelerveld;P;PPLX;NL;Netherlands;;15;0153;;;4395;;33;Europe/Amsterdam;2017-03-24;Netherlands;52.23064,6.86004
2746075;Tweede Exloërmond;Tweede Exloermond;2e Exloermond,2e Exloërmond,Tweede Ekslooermond,Tweede Ekslooërmond;P;PPL;NL;Netherlands;;01;1681;;;2365;;9;Europe/Amsterdam;2017-10-17;Netherlands;52.90917,6.93333
2746558;Surhuisterveen;Surhuisterveen;Surhuisterveen,Surhusterfean,Surhústerfean;P;PPL;NL;Netherlands;;02;0059;;;5550;;0;Europe/Amsterdam;2017-10-17;Netherlands;53.18477,6.17031
2747034;Soest;Soest;Sust,Zoest,swst,Зоест,Суст,Սուստ,سوست;P;PPL;NL;Netherlands;;09;0342;;;45021;;6;Europe/Amsterdam;2017-10-17;Netherlands;52.17333,5.29167
2747322;Silvolde;Silvolde;;P;PPL;NL;Netherlands;;03;1509;;;4850;;16;Europe/Amsterdam;2019-05-30;Netherlands;51.90917,6.3875
2747400;Sellingen;Sellingen;;P;PPLA2;NL;Netherlands;;04;1950;;;1880;;7;Europe/Amsterdam;2022-09-23;Netherlands;52.94583,7.15139
2747908;Rossum;Rossum;;P;PPL;NL;Netherlands;;03;0263;;;2190;;4;Europe/Amsterdam;2017-10-17;Netherlands;51.80083,5.33333
2748029;Rockanje;Rockanje;Rockanje,Rokanje,Rokkanje;P;PPL;NL;Netherlands;;11;0614;;;1275;;-1;Europe/Amsterdam;2017-10-17;Netherlands;51.87167,4.07083
2748236;Renkum;Renkum;Renkum;P;PPL;NL;Netherlands;;03;0274;;;9421;;22;Europe/Amsterdam;2017-10-17;Netherlands;51.97667,5.73333
2749440;Oosterland;Oosterland;;P;PPL;NL;Netherlands;;10;1676;;;2060;;-1;Europe/Amsterdam;2017-10-17;Netherlands;51.65,4.03611
2749450;Oosterhout;Oosterhout;Oosterhout,Osterkhout,ao si te hao te,Остерхоут,奧斯特豪特;P;PPL;NL;Netherlands;;06;0826;;;53107;;7;Europe/Amsterdam;2017-10-17;Netherlands;51.645,4.85972
2749723;Oegstgeest;Oegstgeest;Oegstgeest,Oestgeest;P;PPL;NL;Netherlands;;11;0579;;;21149;;3;Europe/Amsterdam;2017-10-17;Netherlands;52.18,4.46944
2749748;Obbicht;Obbicht;;P;PPL;NL;Netherlands;;05;1883;;;1895;;35;Europe/Amsterdam;2017-10-17;Netherlands;51.02833,5.78056
2749883;Noordhoek;Noordhoek;;P;PPL;NL;Netherlands;;06;1709;;;1030;;1;Europe/Amsterdam;2017-10-17;Netherlands;51.6425,4.53194
2750035;Nispen;Nispen;;P;PPL;NL;Netherlands;;06;1674;;;1245;;14;Europe/Amsterdam;2017-10-17;Netherlands;51.48331,4.46131
2750861;Middenbeemster;Middenbeemster;;P;PPL;NL;Netherlands;;07;0439;;;4070;;-2;Europe/Amsterdam;2022-09-30;Netherlands;52.54917,4.9125
2750921;Meteren;Meteren;;P;PPL;NL;Netherlands;;03;1960;;;3855;;5;Europe/Amsterdam;2019-01-20;Netherlands;51.865,5.28333
2751073;Medemblik;Medemblik;Medemblik;P;PPL;NL;Netherlands;;07;0420;;;41500;;2;Europe/Amsterdam;2017-10-17;Netherlands;52.77167,5.10556
2751303;Maasbracht;Maasbracht;Brach,Maasbracht;P;PPL;NL;Netherlands;;05;1641;;;5680;;27;Europe/Amsterdam;2017-10-17;Netherlands;51.13929,5.88627
2751429;Loppersum;Loppersum;Loppersum;P;PPL;NL;Netherlands;;04;1979;;;2365;;2;Europe/Amsterdam;2021-07-05;Netherlands;53.33167,6.74722
2752520;Kollumerzwaag;Kollumerzwaag;Kollumerlan,Kollumerland,Kollumerlân,Kollumersweach,Kollumerzwaag;P;PPL;NL;Netherlands;;02;1970;;;2805;;3;Europe/Amsterdam;2019-01-20;Netherlands;53.26224,6.07544
2753282;Jagershoef;Jagershoef;;P;PPLX;NL;Netherlands;;06;0772;;;3560;;18;Europe/Amsterdam;2017-04-07;Netherlands;51.4733,5.4672
2753982;Hoeven;Hoeven;;P;PPL;NL;Netherlands;;06;1655;;;4895;;5;Europe/Amsterdam;2017-10-17;Netherlands;51.57917,4.58333
2754841;Haren;Haren;Haren,Haren Gn,Kharen,ha lun,haryn,Харен,Հարեն,هارين,哈伦;P;PPL;NL;Netherlands;;04;0014;;;9375;;5;Europe/Amsterdam;2019-01-20;Netherlands;53.17209,6.60931
2755603;Gemonde;Gemonde;;P;PPL;NL;Netherlands;;06;0845;;;1490;;9;Europe/Amsterdam;2017-10-17;Netherlands;51.61833,5.35694
2756050;Epse;Epse;;P;PPL;NL;Netherlands;;03;0262;;;1470;;8;Europe/Amsterdam;2017-10-17;Netherlands;52.225,6.2
2756299;Egmond-Binnen;Egmond-Binnen;;P;PPL;NL;Netherlands;;07;0373;;;2575;;5;Europe/Amsterdam;2017-10-17;Netherlands;52.59583,4.65556
2756591;Driel;Driel;;P;PPL;NL;Netherlands;;03;1734;;;2940;;10;Europe/Amsterdam;2017-10-17;Netherlands;51.95917,5.81389
2757627;De Glip;De Glip;Glip;P;PPL;NL;Netherlands;;07;0397;;;1355;;1;Europe/Amsterdam;2017-03-24;Netherlands;52.33083,4.61111
2758579;Bosch en Duin;Bosch en Duin;;P;PPL;NL;Netherlands;;09;0355;;;1675;;13;Europe/Amsterdam;2017-10-17;Netherlands;52.11667,5.24167
2758770;Bocholtz;Bocholtz;Boches,Bocholz,Bóches;P;PPL;NL;Netherlands;;05;0965;;;4340;;166;Europe/Amsterdam;2017-10-17;Netherlands;50.81833,6.00556
2759554;Baarle-Nassau;Baarle-Nassau;Baarle-Nassau,バールレ・ナッサウ;P;PPL;NL;Netherlands;;06;0744;;;2585;;28;Europe/Amsterdam;2017-10-17;Netherlands;51.4475,4.92917
2759601;Avenhorn;Avenhorn;;P;PPL;NL;Netherlands;;07;1598;;;2945;;-2;Europe/Amsterdam;2017-10-17;Netherlands;52.6175,4.95139
6621507;Matenveld;Matenveld;;P;PPLX;NL;Netherlands;;03;0200;;;5895;11;13;Europe/Amsterdam;2017-03-24;Netherlands;52.18767,5.99879
6621508;Matenhoeve;Matenhoeve;;P;PPLX;NL;Netherlands;;03;0200;;;4915;9;11;Europe/Amsterdam;2017-03-24;Netherlands;52.19056,6.01338
2743978;Zeilberg;Zeilberg;Zeilberg,Zijlberg;P;PPLX;NL;Netherlands;;06;0762;;;1775;;29;Europe/Amsterdam;2017-03-24;Netherlands;51.45469,5.81878
2744815;Wessem;Wessem;Wessem,Wèssem;P;PPL;NL;Netherlands;;05;1641;;;2050;;27;Europe/Amsterdam;2017-10-17;Netherlands;51.15954,5.88146
2744865;Well;Well;Well L;P;PPL;NL;Netherlands;;05;0893;;;2500;;15;Europe/Amsterdam;2017-10-17;Netherlands;51.55,6.08889
2743834;Zonnemaat;Zonnemaat;;P;PPLX;NL;Netherlands;;03;0299;;;4250;;12;Europe/Amsterdam;2017-03-24;Netherlands;51.93115,6.06235
2744911;Weert;Weert;Vert,Weerd,Weert,Wieert,Wieërt,Верт;P;PPL;NL;Netherlands;;05;0988;;;48662;;38;Europe/Amsterdam;2017-10-17;Netherlands;51.25167,5.70694
2745037;Wapenveld;Wapenveld;Wapenvelde;P;PPL;NL;Netherlands;;03;0246;;;3995;;6;Europe/Amsterdam;2017-10-17;Netherlands;52.42917,6.07361
2745860;Valkenswaard;Valkenswaard;Valkenswaard,Valkeswaerd;P;PPL;NL;Netherlands;;06;0858;;;31071;;27;Europe/Amsterdam;2017-10-17;Netherlands;51.35083,5.45972
2745997;Ugchelen;Ugchelen;Uchelen,Ugchelen;P;PPLX;NL;Netherlands;;03;0200;;;3475;;30;Europe/Amsterdam;2017-10-17;Netherlands;52.18464,5.93177
2746761;Steenwijkerwold;Steenwijkerwold;Kerkbuurt;P;PPL;NL;Netherlands;;15;1708;;;1720;;12;Europe/Amsterdam;2017-10-17;Netherlands;52.80417,6.06389
2746794;Steenderen;Steenderen;;P;PPL;NL;Netherlands;;03;1876;;;1950;;12;Europe/Amsterdam;2017-10-17;Netherlands;52.06417,6.1875
2747010;Son;Son;Son;P;PPL;NL;Netherlands;;06;0848;;;4930;;15;Europe/Amsterdam;2017-11-22;Netherlands;51.51136,5.49282
2747671;Scharnegoutum;Scharnegoutum;;P;PPL;NL;Netherlands;;02;1900;;;1540;;2;Europe/Amsterdam;2017-10-17;Netherlands;53.06051,5.67822
2747835;Ruinen;Ruinen;;P;PPL;NL;Netherlands;;01;1690;;;2610;;7;Europe/Amsterdam;2017-10-17;Netherlands;52.7625,6.35417
2748178;Rhoon;Rhoon;Ron,Roon,Рон;P;PPL;NL;Netherlands;;11;0613;;;18250;;1;Europe/Amsterdam;2017-10-17;Netherlands;51.8575,4.42222
2748943;Oudkarspel;Oudkarspel;;P;PPL;NL;Netherlands;;07;1980;;;3170;;-1;Europe/Amsterdam;2022-09-30;Netherlands;52.71583,4.80556
2749451;Oosterhoogebrug;Oosterhoogebrug;;P;PPLX;NL;Netherlands;;04;0014;;;2210;;0;Europe/Amsterdam;2017-03-24;Netherlands;53.22892,6.60141
2749626;Olst;Olst;;P;PPL;NL;Netherlands;;15;1773;;;4780;;7;Europe/Amsterdam;2017-10-17;Netherlands;52.3375,6.10972
2749668;Oldebroek;Oldebroek;Oldebruk,Olderbroek,Олдебрук;P;PPL;NL;Netherlands;;03;0269;;;3275;;3;Europe/Amsterdam;2017-10-17;Netherlands;52.445,5.90139
2749742;Obergum;Obergum;Obergum;P;PPL;NL;Netherlands;;04;1966;;;1675;;2;Europe/Amsterdam;2019-01-20;Netherlands;53.33333,6.51667
2749989;Noordbroek;Noordbroek;;P;PPL;NL;Netherlands;;04;1952;;;1665;;2;Europe/Amsterdam;2019-01-20;Netherlands;53.195,6.87361
2750870;Middelrode;Middelrode;;P;PPL;NL;Netherlands;;06;0845;;;1465;;7;Europe/Amsterdam;2017-03-24;Netherlands;51.66417,5.41944
2751700;Leuken;Leuken;;P;PPL;NL;Netherlands;;05;0988;;;3805;;32;Europe/Amsterdam;2017-03-24;Netherlands;51.25288,5.7346
2751813;Leens;Leens;Lens,Liens,Lèns;P;PPL;NL;Netherlands;;04;1966;;;1675;;1;Europe/Amsterdam;2019-01-20;Netherlands;53.36,6.37917
2753423;Hummelo;Hummelo;Hummelo en Keppel;P;PPL;NL;Netherlands;;03;1876;;;1010;;13;Europe/Amsterdam;2017-10-17;Netherlands;52.00417,6.23333
2754241;Het Loo;Het Loo;'t Loo,Het Loo,Loo,’t Loo;P;PPLX;NL;Netherlands;;03;0200;;;1330;;19;Europe/Amsterdam;2017-03-24;Netherlands;52.2339,5.95275
2754962;Hagestein;Hagestein;;P;PPL;NL;Netherlands;;09;1961;;;1450;;4;Europe/Amsterdam;2021-08-31;Netherlands;51.98083,5.12222
2755434;Gorinchem;Gorinchem;Chorin'chem,Garkum,Gorcum,Goricum,Gorinchem,Gorinkhem,Gorkum,Xorinxem,holinheom,horukumu,huo lin he mu,khwrykwm,Χόρινχεμ,Горинхем,Ґорінхем,Խորինխեմ,خوريكوم,ホルクム,霍林赫姆,호린험;P;PPL;NL;Netherlands;;11;0512;;;34736;;3;Europe/Amsterdam;2022-05-10;Netherlands;51.83652,4.97243
2756077;Enkhuizen;Enkhuizen;Enkhuizen,Enkhuze,Inkhuzen;P;PPL;NL;Netherlands;;07;0388;;;17365;;2;Europe/Amsterdam;2017-10-17;Netherlands;52.70333,5.29167
2756114;Emst;Emst;;P;PPL;NL;Netherlands;;03;0232;;;1310;;14;Europe/Amsterdam;2017-10-17;Netherlands;52.31583,5.97361
2756253;Eindhoven;Eindhoven;Aintchofen,Ajndkhoven,Ajntoven,Ajntovën,EIN,Ehjndkhoven,Ehjndkhoven khot,Eindhove,Eindhoven,Eindhovena,Eindhovenas,Eindhoveno,Eindovia,Ejndgoven,Eyndhoven,a'indahovana,ai yin huo wen,aintohofen,ayndhwfn,ayndhwwn,eindhoveni,einteuhobeon,xind ho wen,yan hao fen,Αϊντχόφεν,Айндховен,Ајндховен,Ейндговен,Эйндховен,Эйндховен хот,Էյնդհովեն,איינדהובן,آئنڈھون,آيندهوفن,آیندهوون,اینتہوون,आइंडहोवन,ไอนด์โฮเวน,ეინდჰოვენი,アイントホーフェン,埃因霍温,燕豪芬,에인트호번;P;PPL;NL;Netherlands;;06;0772;;;209620;;22;Europe/Amsterdam;2021-08-08;Netherlands;51.44083,5.47778
